,,Relaxed/Lambda Match Statistics
,Precission,0.21088053841839596
,Recall,0.5968253968253968
,F1,0.3116452548694571
,
,Relaxed/Lambda Matches (True Positives)
Man Id,Dist. Geometric,Man Interval,Auto Interval,Dist. Edit,Man Text,Auto Text,Man Features,Auto Features
15,58.215118311311535,"119, 125","114, 183",63,a wife,with a wife who drinks every day and every night after she gets home.,affected,affected
11,8.0,"79, 83","79, 91",8,been,been married,main,main
21,5.0,"173, 182","173, 177",5,gets home,gets,main,main
19,23.706539182259394,"126, 162","137, 183",31,who drinks every day and every night,every day and every night after she gets home.,action,action
20,0.0,"169, 172","169, 172",0,she,she,agent,agent
18,0.0,"130, 136","130, 136",0,drinks,drinks,main,main
14,5.0,"109, 118","109, 113",5,live with,live,main,main
33,5.0990195135927845,"285, 364","280, 365",6,she gravitates to others in her circle for support that she has no real problem,that she gravitates to others in her circle for support that she has no real problem.,phenomenon,phenomenon
40,1.0,"349, 364","349, 365",1,no real problem,no real problem.,possessed,possessed
32,0.0,"274, 279","274, 279",0,seems,seems,main,main
39,0.0,"345, 348","345, 348",0,has,has,main,main
36,3.0,"289, 302","289, 299",3,gravitates to,gravitates,main,main
38,0.0,"341, 344","341, 344",0,she,she,carrier,carrier
27,0.0,"234, 244","234, 244",0,confronted,confronted,main,main
34,4.123105625617661,"271, 364","267, 365",5,it seems that she gravitates to others in her circle for support that she has no real problem,and it seems that she gravitates to others in her circle for support that she has no real problem.,mental,mental
34,4.123105625617661,"271, 364","267, 365",5,it seems that she gravitates to others in her circle for support that she has no real problem,and it seems that she gravitates to others in her circle for support that she has no real problem.,two-role-cognition,two-role-cognition
550,5.0990195135927845,"341, 364","336, 365",6,she has no real problem,that she has no real problem.,relational,relational
550,5.0990195135927845,"341, 364","336, 365",6,she has no real problem,that she has no real problem.,possessive,possessive
41,0.0,"366, 369","366, 369",0,She,She,agent,agent
46,1.0,"378, 379","377, 379",1,s,'s,main,main
44,1.0,"366, 395","366, 396",1,She says it's only my problem,She says it's only my problem.,mental,mental
44,1.0,"366, 395","366, 396",1,She says it's only my problem,She says it's only my problem.,three-role-cognition,three-role-cognition
45,0.0,"375, 377","375, 377",0,it,it,carrier,carrier
48,1.0,"375, 395","375, 396",1,it's only my problem,it's only my problem.,relational,relational
42,0.0,"370, 374","370, 374",0,says,says,main,main
43,1.0,"375, 395","375, 396",1,it's only my problem,it's only my problem.,phenomenon,phenomenon
54,0.0,"423, 430","423, 430",0,advised,advised,main,main
50,0.0,"399, 405","399, 405",0,called,called,main,main
59,5.0,"466, 475","466, 470",5,feel like,feel,main,main
63,0.0,"480, 486","480, 486",0,drinks,drinks,main,main
65,58.215118311311535,"476, 494","471, 552",63,she drinks so much,like she drinks so much because she has lost interest in me and our relationship?,action,action
62,0.0,"476, 479","476, 479",0,she,she,agent,agent
75,0.0,"580, 584","580, 584",0,want,want,main,main
72,4.0,"563, 571","563, 567",4,care for,care,main,main
